3.493319496958636705e+01 3.788881126616985995e+01 3.719301192123617028e+01 4.139070449620574266e+01 5.069090096413967217e+01 4.100275595901229764e+01 2.927345886542297393e+01 5.181924792978861660e+01 3.899390870769322959e+01 3.627047344033905318e+01 5.076467977406990428e+01 4.909014050666255002e+01 3.890467434800738999e+01 4.540460231678331127e+01 4.330898274469040388e+01 3.428030654332307137e+01 3.455863229422032390e+01 3.654484929811427207e+01 4.190808166293367520e+01 5.314262762443135557e+01 2.480651861646085621e+01 4.334421061882908077e+01 4.824375451830685790e+01 4.339140520872046380e+01 3.678134102637364578e+01 3.761484601267948591e+01 4.609649290502543550e+01 2.799973926010375180e+01 3.455174670562885098e+01 4.088382969213255080e+01 4.085767948430301288e+01 3.669115335824654522e+01 5.730793171773362360e+01 3.011033421763507079e+01 5.114964606101225542e+01 4.233828148906919608e+01 4.893846608700492595e+01 5.179150761735303377e+01 3.856851185347800026e+01 3.546299794710635922e+01 4.473944752504235112e+01 4.652635526621200057e+01 2.977584144643472186e+01 2.813746037349688933e+01 3.698907422607270945e+01 2.353677769997899105e+01 2.343521289075581038e+01 2.975686512506376857e+01 3.284693693631108857e+01 5.880215328135692232e+01 4.272209126713068628e+01 3.917446179191878031e+01 2.429517189152702628e+01 5.958092363710555617e+01 2.601591398218728912e+01 4.053859632932159229e+01 5.658718164534376172e+01 4.807379733320759385e+01 2.800693414377252566e+01 5.836412646954296690e+01 2.927365407482312776e+01 3.359378135156183021e+01 3.395958600093763380e+01 3.580697349985329936e+01 3.993218273461620527e+01 3.754867361674946125e+01 3.975207769106976485e+01 4.458300715852965368e+01 3.903455725391614806e+01 4.532854655437612479e+01 5.701701466274519703e+01 5.003689528968435241e+01 2.822130283158701758e+01 4.888966434541387684e+01 3.491045446423892429e+01 5.624817191623920820e+01 4.979419423842686854e+01 4.348665700269038581e+01 4.882338381431706154e+01 5.121265849749988064e+01 3.132130813962972127e+01 3.907633067034642949e+01 5.163660210836569320e+01 4.903232513377411550e+01 4.134298812920920341e+01 3.423723322909614808e+01 4.726965194472408172e+01 3.980719226673713251e+01 5.049882180914763552e+01 4.661081160298014936e+01 5.406890071366844097e+01 2.433116292843241624e+01 6.187392244211925885e+01 3.312746440813062065e+01 6.301735245766317917e+01 3.802580012977548307e+01 3.914440247188413480e+01 3.065101129230092880e+01 4.877275127194783977e+01 2.746952557667325578e+01
2.281665399492358048e+01 4.709521274893077702e+01 4.741727274642902756e+01 4.557663462572777746e+01 4.569758401737745146e+01 5.133755259653864300e+01 4.517738826619709869e+01 3.994579330700309328e+01 4.698614161097565756e+01 2.476222239986011786e+01 5.150881904506434950e+01 3.275803759070414856e+01 4.056332498702825262e+01 4.253274108978125412e+01 5.273572534510211085e+01 4.393259101114924192e+01 4.831081961951104375e+01 3.894368226102869102e+01 4.347295332323331252e+01 3.803507597587766043e+01 4.588040490903870960e+01 4.023451959579990955e+01 4.882572264352557312e+01 3.495128853796835955e+01 5.085620121607146160e+01 3.232268924949998734e+01 4.172693091142838284e+01 5.045095615891506924e+01 3.810207185557911913e+01 3.648541120972932106e+01 5.098633939615503863e+01 4.252367857156537667e+01 2.047869958619776298e+01 3.209873835250216700e+01 4.525299108398638026e+01 2.922300525789675163e+01 4.436031302264854048e+01 3.861030432734365547e+01 3.896854757694443094e+01 4.356634223071134926e+01 4.510243177240391788e+01 3.813377351132740500e+01 5.480795800463610590e+01 3.943846601030458032e+01 2.703327145842753154e+01 5.812796590355364401e+01 4.834842881071220688e+01 3.626291352795508516e+01 4.148527390463438280e+01 5.107818111699219088e+01 4.629376484333718622e+01 4.050982491108580774e+01 3.050430430036497143e+01 4.855271301429685593e+01 6.211314302179893332e+01 4.472063686149495965e+01 4.777736201345058475e+01 4.461629153906045531e+01 5.612283702382961792e+01 3.961966182985784712e+01 5.196649105293985116e+01 3.423581714585051827e+01 4.292548737141743942e+01 3.319963257289791869e+01 5.113338400081998714e+01 2.800839756892673194e+01 3.576539553039802399e+01 3.549591207473169163e+01 4.688040112805456516e+01 3.310128436141901886e+01 4.874247328391487599e+01 5.369879105723576629e+01 3.195649788460433172e+01 4.864677608336700843e+01 3.151746112662717536e+01 3.690700980835233480e+01 2.649189182596218473e+01 3.899464171660316936e+01 5.285018765427427923e+01 4.035335661734104917e+01 4.287211377607637530e+01 4.926448153924688711e+01 4.260550971854172531e+01 4.235883621795285592e+01 4.245821877442445214e+01 4.167685854337891982e+01 3.535304013867680339e+01 3.749601381000869083e+01 5.419191245098809162e+01 3.316467032869304887e+01 5.024315873828555112e+01 4.180433716392160193e+01 3.186629043712433429e+01 3.870350381981781851e+01 5.653063956921317157e+01 4.335263981200171202e+01 4.767862071102471333e+01 4.286942419377670177e+01 4.821611577594524078e+01 3.226283908403693346e+01
3.817459744294163215e+01 4.338761276892444840e+01 4.389803430126761441e+01 4.475188499433305367e+01 3.916525794405328043e+01 3.879744285512596491e+01 4.279704185133343231e+01 2.872986854203182361e+01 3.868001099310217938e+01 3.782693358786594473e+01 4.700107229818612353e+01 5.368158774741723960e+01 4.278388543475497841e+01 4.141413214966205913e+01 3.740340487859315033e+01 4.139237190422839063e+01 4.329865172601809320e+01 3.794328231302952759e+01 4.055669193730007294e+01 4.354611296488925376e+01 3.696816764084493911e+01 3.972776492367182755e+01 4.577137832817331287e+01 5.183472042780056199e+01 4.148953297645228133e+01 5.150283425909701407e+01 5.750307104769355249e+01 2.973346373680152510e+01 4.357157351399530398e+01 5.619611958218803238e+01 3.959723011913020940e+01 3.537593458424594672e+01 4.799061544567467763e+01 2.172137609329801577e+01 4.231665830115128557e+01 5.475792926450406384e+01 3.909007652157914237e+01 4.504979074561656915e+01 3.632258082776499464e+01 5.397784536447421999e+01 3.923730770859591388e+01 5.008920799497764165e+01 4.141548930568153963e+01 4.003931933163995183e+01 4.250825393376096883e+01 2.802011676101820470e+01 5.276377574213366017e+01 5.059344994191776834e+01 3.656337406867849893e+01 3.750185270264766757e+01 4.513817697786081595e+01 4.560557047117689677e+01 3.777186991822325979e+01 3.245892140704302165e+01 5.757546770698500183e+01 4.300018813558501307e+01 3.811306267023701366e+01 3.662168748476223357e+01 4.518682590439279068e+01 3.793736199751210592e+01 3.687632756956270441e+01 4.182170975056114059e+01 3.548541166222167220e+01 4.486645784144526061e+01 4.133770840392315904e+01 4.751329348944636877e+01 4.696168815091013471e+01 5.237906818760671968e+01 4.696082852023135246e+01 3.503502054959330536e+01 5.169086730711033084e+01 4.785463057548328436e+01 2.585079255597117154e+01 4.792296613298742614e+01 4.509539248043635240e+01 4.585998374578884551e+01 5.312869624681939484e+01 4.507043930797199494e+01 3.463685342015723023e+01 2.949519819451223768e+01 4.961299371766560284e+01 3.062709295057903347e+01 4.879025834538950335e+01 3.074406784719026575e+01 4.145145799527168151e+01 4.112986617706629744e+01 4.284947183952698424e+01 3.807082541152144017e+01 3.283921768997653601e+01 5.007169451435743923e+01 4.661481626880230067e+01 3.745687954897118743e+01 4.158011175302902984e+01 3.044921464042405290e+01 3.446546219924220367e+01 4.168099103955899665e+01 4.364090602292223764e+01 3.962243845218305438e+01 2.896620558327096973e+01 4.383562979322414321e+01
4.072757728558769230e+01 3.263083489235488344e+01 4.972267150941483038e+01 3.789498799097136583e+01 3.674745335741718577e+01 4.347303481594258301e+01 3.808024056268745028e+01 3.317212077288720451e+01 3.982717903646715030e+01 5.186995028680843944e+01 5.870971758203393875e+01 5.114007582207301539e+01 5.048423702692122106e+01 3.838317090325384839e+01 3.513599612104245296e+01 3.258018377501880281e+01 3.334985415515106411e+01 5.104196292055792128e+01 5.500598988213589990e+01 3.769836655363274502e+01 4.756145546561226922e+01 5.479055173452203320e+01 4.170298827215918891e+01 2.628501605503728555e+01 4.445218658713061188e+01 3.687431837316648853e+01 4.321863530688086286e+01 4.987801345228783134e+01 4.301029618753776873e+01 5.306274229361137174e+01 3.940057921369173499e+01 4.590373107200317548e+01 4.717540966179072370e+01 4.339843290113057606e+01 3.439200574076674144e+01 4.306523441412852549e+01 3.812887377166222791e+01 5.293323782515105336e+01 5.168487048607090628e+01 3.613769615558706505e+01 2.926196199744404680e+01 3.973173299461465291e+01 5.599120906836721190e+01 2.775326107017909294e+01 4.644976800046216425e+01 3.433821923686118538e+01 4.554500351290017335e+01 5.187535730422585800e+01 3.901071863963078101e+01 3.257013429870264787e+01 4.621822792138247848e+01 3.789270941344867083e+01 4.119382728482239742e+01 4.959217043341874387e+01 3.912564214532658013e+01 3.297756463254647485e+01 5.194445742788215625e+01 3.410975756853990504e+01 2.738667952807612949e+01 5.938032120600689012e+01 3.754043373163153063e+01 3.601503357351385404e+01 4.212491221384603080e+01 3.945923080416533679e+01 4.390404921683246187e+01 4.236812266405024729e+01 2.942557766173781175e+01 3.815308032828866658e+01 2.864532875486837327e+01 6.701224822123201363e+01 4.354522775685835256e+01 3.968131832765828904e+01 4.916761288402589969e+01 4.856515183742684627e+01 4.447039723157314484e+01 3.659286736502812687e+01 4.315148381411212597e+01 3.527762480521833055e+01 3.892148130760539715e+01 3.004080233397583299e+01 3.152555604620920704e+01 5.517489626414253223e+01 2.796419651650578686e+01 4.161522729688224587e+01 4.007163024676713547e+01 4.370883937122177798e+01 2.848943885445181579e+01 5.106480038365879182e+01 5.189763999698995889e+01 5.026645786339983601e+01 4.517778669803810487e+01 4.188398295558808115e+01 5.249054572903560256e+01 4.873103965688089545e+01 4.452191897421989353e+01 3.422196556159615000e+01 4.674695553535807591e+01 3.769551776722112635e+01 3.588889186362501960e+01 4.881590729762942971e+01
3.458842508855576625e+01 3.208157210384634084e+01 4.609896068122323953e+01 2.778548907005971813e+01 3.666005923248484066e+01 3.030139156865443795e+01 5.191563692644677985e+01 4.010229390330731292e+01 2.958364129657044828e+01 5.131175129893186693e+01 4.643766315344802820e+01 3.462973895528134705e+01 4.502820782270610067e+01 3.404671042071399967e+01 5.193410254975320584e+01 4.959229601391496089e+01 5.349268001546615636e+01 4.274382612852719632e+01 5.142799333245103099e+01 3.801440241735573977e+01 4.652467680371560022e+01 4.379433240544142336e+01 4.195837540962443057e+01 5.126963383032029498e+01 2.407430782783356094e+01 4.861337775471068312e+01 4.101328619545647314e+01 4.938367389789159745e+01 3.972355584493146807e+01 3.795227464820407448e+01 3.917789046653814466e+01 4.357068615815686030e+01 4.310001688696362976e+01 5.124712130450734549e+01 5.038221329031585327e+01 2.372608071781914063e+01 4.022008758428236064e+01 3.504844102091291802e+01 3.944722251241352495e+01 3.544874730826511922e+01 3.039645790628767941e+01 3.368115319593594847e+01 4.389869733707593014e+01 3.813088086987918501e+01 1.621907016366064980e+01 4.417165057120150351e+01 4.134447654624689505e+01 4.190557931420242710e+01 3.523269252497857451e+01 3.872548596762093354e+01 3.266169583415175737e+01 3.742903542696231511e+01 4.694337058746833691e+01 3.874289353964058336e+01 4.973182847485514202e+01 5.688602138284163345e+01 3.769356841543007874e+01 3.819793090772392929e+01 3.932852525481761319e+01 4.299570265869487429e+01 4.515482730937875289e+01 3.182585324175971309e+01 4.360543303115871794e+01 3.138717807622028033e+01 5.090963874971670577e+01 3.597936108072902073e+01 4.807245714677375759e+01 4.109491367799611794e+01 4.307903040682247564e+01 3.798855894772478337e+01 3.898408190685819363e+01 3.456615554260363155e+01 4.994486869561094977e+01 3.845526755292481624e+01 5.392701422414615564e+01 5.276544327183260918e+01 3.889993654412484148e+01 3.337024632790814138e+01 3.716888089749964763e+01 3.183334801072970066e+01 4.166481584914353675e+01 4.923922935501640552e+01 2.932176408392827938e+01 4.074796728544741597e+01 4.189661330878641365e+01 4.064174635412401670e+01 5.971919212736068516e+01 4.407966225627363599e+01 4.167369780454734496e+01 4.273523516736215555e+01 3.443482433233744189e+01 3.743882904673436940e+01 4.555366991403985111e+01 4.006524816880396145e+01 3.867227238132954170e+01 5.265010352501955992e+01 3.473489212148634664e+01 5.200942371864951497e+01 5.573404052380866602e+01 4.959019386019392073e+01
5.617640370252216542e+01 4.780324764984600705e+01 4.304096244916804181e+01 5.327364194887287141e+01 5.853390522862139278e+01 5.518952049981494667e+01 4.276956435185921634e+01 3.333658990081884355e+01 2.775208997990102233e+01 3.895938256456530269e+01 3.343312222616091134e+01 4.462724551854982025e+01 3.759505352144283563e+01 5.439608657740487274e+01 4.872265870832558932e+01 5.329316273606512766e+01 5.116719004048074737e+01 3.415836418742490821e+01 5.290155637630105900e+01 3.175174196443015973e+01 5.001317601361947851e+01 5.407960381160377494e+01 4.150866209748874525e+01 4.720199421208118196e+01 4.057840487415187170e+01 4.819240330488796076e+01 2.894123345348259235e+01 5.106396379162315924e+01 4.113949404003792409e+01 4.779424529175540926e+01 3.882380282358649026e+01 3.827874772419404081e+01 2.988247056132198054e+01 3.540797398795630357e+01 4.606263372440586323e+01 3.333773919401068042e+01 4.340458748438933867e+01 4.369654514185858574e+01 4.243316034959701710e+01 4.943874521533645350e+01 5.397433145304687230e+01 4.188581084416388478e+01 4.056083115685841278e+01 3.574428152439045903e+01 5.059313009907116054e+01 3.454551434561349055e+01 3.593082988107609310e+01 4.306690317344171604e+01 3.825664231213743705e+01 4.615616955395108079e+01 3.362019652037054129e+01 3.183237363861313440e+01 3.233198236249168644e+01 3.978885208648537741e+01 2.992066886193983066e+01 5.671644878794068489e+01 4.068963182761611819e+01 4.749490869903811330e+01 5.107207433337001845e+01 5.101628795916324322e+01 2.991914748693066883e+01 4.004375378731267432e+01 4.041864291085576610e+01 3.989759865238208647e+01 4.537082697498074424e+01 3.633871892196658138e+01 4.576245291724080033e+01 5.254993677640624838e+01 3.836381947544070670e+01 4.089021608942665154e+01 3.316839697300743239e+01 3.657021925594804657e+01 4.322678072655750015e+01 3.071733985464320682e+01 2.531960186738593066e+01 4.985297282631448468e+01 4.077912842123920711e+01 3.939874508016097110e+01 5.076764852718306287e+01 4.178531404997204390e+01 2.745309086118101050e+01 4.564093153594928509e+01 4.170941706811976957e+01 4.744759666900689865e+01 4.225511398371200755e+01 4.381709743552514169e+01 2.605759077540334800e+01 4.304273161075153808e+01 3.513828221773456306e+01 6.174207814857867049e+01 3.817205270189864308e+01 4.782504618968462751e+01 4.299582364305450710e+01 3.498955693283357249e+01 3.425832665491608253e+01 5.953464513967345084e+01 3.840322630859341757e+01 3.185396240194199891e+01 4.221732504289920485e+01 4.915085939509151558e+01
4.691122725701806928e+01 4.105094780152965228e+01 4.245043090253799534e+01 3.045974027080571744e+01 4.336634865168979047e+01 3.516990595551835952e+01 5.203238317562052373e+01 3.828848620762149579e+01 3.182892349520646036e+01 4.434961999177696867e+01 3.712003528078682280e+01 2.807042554081852614e+01 4.711417799776331350e+01 5.302951323653136484e+01 3.636798907639389000e+01 4.351078322653125241e+01 4.016117569266017995e+01 4.165733131103808518e+01 2.162825569053561026e+01 3.891384236775385830e+01 5.367037905114354146e+01 5.381311965688951204e+01 3.641414146243526062e+01 4.652461088881032225e+01 2.649342645361753057e+01 4.131730504218981537e+01 4.020883314563336342e+01 5.208262536934236664e+01 3.349511974418557259e+01 3.865571420973839167e+01 2.761956711695626510e+01 3.266315984558943342e+01 3.523619881986238056e+01 4.715249589431719812e+01 3.807885465601611230e+01 3.842124799738559204e+01 4.284615107959998426e+01 4.752814930769375223e+01 4.322923226779027317e+01 4.933682279481414668e+01 3.731705583665867465e+01 4.998208816113140074e+01 5.282967284176253031e+01 4.328211428426160268e+01 3.665384784872363610e+01 4.470839358139733122e+01 4.503411427906102205e+01 6.087210424073347070e+01 4.386617230863755168e+01 4.724212000990165450e+01 3.586790964285731320e+01 3.212018562747926609e+01 4.835620775874111388e+01 3.494481950418607141e+01 4.876650169823081171e+01 4.797608734169136824e+01 5.265252281636507803e+01 2.690880999377915117e+01 2.484726830914732787e+01 3.932881386095286302e+01 4.938499559722595933e+01 2.147262155949307783e+01 2.610847000244190497e+01 4.547650190982245277e+01 4.069591767846682018e+01 3.496726564960927419e+01 4.268309629876565481e+01 4.468173537129690231e+01 4.212921323380442828e+01 4.201170250539306750e+01 4.393633222541659933e+01 3.912448393650258538e+01 3.811973090484930538e+01 4.814832594962763324e+01 3.479471387949034522e+01 3.908123976560306545e+01 4.525386224044502370e+01 4.069261021799671596e+01 4.132469139591645302e+01 3.270830713821596447e+01 3.965376321767065093e+01 3.660805497260990649e+01 5.019325342688127733e+01 3.631283702173541172e+01 3.948891627186226572e+01 5.824682061729453153e+01 5.114961447592438759e+01 4.370485285153561961e+01 3.888444856219869195e+01 4.743079937368919730e+01 3.225556612214747787e+01 3.213178967866487312e+01 2.787280683262989811e+01 4.122662932740010433e+01 3.108563849829840819e+01 5.338217130674858879e+01 3.701192401022802159e+01 3.628341439401867063e+01 3.212923106667189899e+01 4.161101382356502398e+01
3.524288982585599683e+01 4.002719238166800153e+01 4.992457499543562705e+01 4.180546631958839043e+01 4.300967991175331662e+01 4.180563718874304158e+01 5.701953506860842680e+01 4.357959254714207731e+01 4.511612205866247649e+01 4.955740131515425162e+01 3.851550548205347724e+01 3.506028077717270008e+01 3.685614364356580808e+01 3.177022262658807605e+01 2.099983197768513321e+01 3.355762446236561658e+01 4.392911590299455327e+01 4.219646233726543727e+01 5.406190301130565956e+01 3.601836550813656146e+01 5.046922325802110976e+01 3.267805091748296320e+01 3.952228529010789515e+01 4.134595109910776500e+01 5.957310658207155996e+01 4.374803115764727579e+01 3.468847625861958051e+01 4.620383532897388790e+01 5.499015862017616030e+01 4.587863621201601916e+01 4.069495848183280629e+01 3.882565784331352177e+01 5.816988219262913162e+01 3.987664715739112609e+01 5.054831580827078596e+01 4.163650477381488457e+01 5.117382052056251496e+01 4.677970926948937347e+01 4.972668560207888788e+01 4.550785956665019683e+01 4.861354334054436066e+01 3.247560686505955374e+01 5.542319407027291334e+01 3.199279007866285696e+01 5.173468912121134622e+01 4.443390967635122024e+01 4.505758456759377140e+01 3.612451192577715631e+01 4.002193359283705121e+01 4.484295482638944463e+01 3.247140345664907812e+01 4.157760384605850135e+01 4.231789689985664893e+01 6.185089691760901331e+01 5.375432793508211660e+01 4.650175275623657001e+01 4.085275590017183589e+01 3.434397281524063317e+01 5.624233793100794543e+01 4.334196003287515708e+01 2.898114350475445278e+01 3.109021915192366947e+01 4.426445596089951096e+01 3.051504949833693559e+01 4.977699085398271706e+01 3.206601023269616491e+01 4.936474722800248571e+01 5.030840975112998592e+01 4.741135251198085854e+01 4.984059314159523524e+01 3.148277331389763489e+01 4.895172576888493410e+01 2.721439587103396462e+01 3.754751087198587101e+01 3.422044830848029306e+01 4.152805537897423704e+01 3.414580722493234077e+01 4.558547999278934526e+01 3.208272029192458774e+01 3.014366229385060336e+01 2.497795099827646581e+01 4.122440797102880339e+01 5.340378165933807253e+01 3.086003267606898959e+01 3.937937668432432048e+01 5.110051187633134617e+01 3.393436950567167543e+01 5.376303808851819355e+01 3.593882023201174292e+01 3.475856957662613667e+01 4.114659284086906155e+01 6.050959821029313446e+01 3.217643763468289109e+01 4.814431473386420635e+01 3.594645148482088359e+01 4.136191065808889533e+01 2.629105023092240856e+01 3.144965419495309789e+01 4.652820429972023675e+01 3.714361316319186557e+01
5.330764416572091591e+01 3.945073949668177704e+01 2.553436556251326195e+01 3.718599975213790287e+01 2.995699980990412570e+01 4.921095588680371691e+01 4.111643944299331110e+01 4.788079144439840462e+01 3.913889731602176880e+01 5.068893560159293088e+01 4.506692179138734389e+01 3.370599967799175545e+01 4.317289618415980357e+01 3.593905296999963639e+01 4.016592510096213431e+01 4.884597756727784912e+01 3.156907869877791484e+01 4.931890959134150165e+01 3.877707104371828706e+01 5.108555246755477697e+01 5.439292727186074927e+01 4.795396659266334893e+01 2.137479199551895093e+01 4.393271956157147429e+01 3.620148829969046744e+01 5.352106751963851394e+01 3.842051043812529798e+01 5.097394537983245755e+01 3.535853733647519448e+01 4.735836682057033897e+01 3.729799768295870876e+01 4.893728685020703040e+01 4.532510085072343031e+01 5.168384847644858837e+01 3.715527370421395403e+01 4.230301021340640943e+01 2.927264719385389213e+01 4.180399492205613399e+01 5.135124479416822396e+01 2.934217074017137605e+01 3.722216408878365002e+01 4.688604045099399542e+01 5.197461936684265993e+01 6.306598301465062661e+01 4.052846842179596365e+01 4.428968864791750093e+01 4.023712425739031318e+01 3.568421133471692741e+01 4.000986276251108364e+01 4.468494244213873401e+01 3.608306864899600441e+01 4.688221182257119324e+01 4.231197176808812799e+01 3.843791125798973241e+01 3.628891151932538151e+01 3.636946903702590816e+01 3.049289908515631353e+01 6.522863222639179526e+01 3.471012479008480511e+01 4.894364255526577523e+01 4.281230153769534752e+01 5.387371280226670933e+01 3.681885323404473809e+01 4.086662044715833986e+01 4.620306650036042839e+01 4.813283537917179444e+01 4.548175894548464271e+01 2.767249718344897857e+01 3.254147389834024295e+01 4.352717759061471270e+01 3.646114755004283126e+01 4.059821539166625115e+01 4.350970114013606604e+01 3.025938671455413953e+01 3.790643825834717973e+01 3.563287511618143810e+01 3.552187043291212376e+01 2.916224392115565323e+01 5.452147723292227965e+01 3.842279868224292017e+01 3.853691433435848523e+01 4.545544295755827591e+01 4.714119490113836974e+01 3.060435170134210026e+01 4.833364329222596467e+01 4.501468444660415713e+01 3.029700768564401159e+01 5.026304810566003312e+01 3.280982627014479647e+01 3.432815275821126733e+01 3.385460761550010034e+01 3.784919598234425564e+01 4.121351350616414067e+01 3.503339700990062511e+01 3.474624608412246118e+01 4.074499508918261625e+01 4.755748735227650315e+01 4.774049012909640055e+01 3.556492032334053732e+01 4.162226761002867903e+01
4.478712969443554925e+01 4.206934497693311670e+01 3.719237264055382752e+01 4.566295778213956424e+01 4.938510670955164983e+01 3.250351335886383453e+01 5.120762571820738884e+01 4.929639486145774896e+01 4.140716318489987913e+01 4.606673320927227877e+01 4.153397910891789735e+01 4.955280714740819548e+01 3.482424730204175489e+01 3.519612264879744146e+01 4.322195231477650879e+01 5.486920445957496639e+01 3.977871464404574908e+01 3.868719081456879394e+01 5.211396065830876267e+01 3.671802726250763982e+01 3.137978657117773196e+01 4.304985943918844526e+01 5.126209295569238122e+01 3.985527902083712348e+01 3.152498101020872667e+01 3.577064686640655111e+01 3.040640907662178094e+01 6.612614395168456838e+01 4.755639363969991962e+01 2.758284138250015971e+01 4.362776759309851116e+01 2.726819182973719080e+01 3.886500756794927014e+01 4.467201482447606509e+01 3.319557059269525467e+01 4.448892061235471118e+01 5.127541302950460533e+01 2.924250079607462993e+01 3.891645961624654149e+01 4.851935985102570470e+01 3.128487660261379943e+01 4.823138373484101749e+01 3.375453569133044596e+01 3.419538498915493108e+01 3.011883119856836544e+01 4.306209073463548265e+01 4.311100429156244473e+01 2.190086747901743891e+01 3.298375012976345033e+01 3.484251600833842843e+01 3.261640902714525936e+01 3.392702380768090364e+01 3.973826983039028704e+01 3.621043007833620209e+01 4.851627793914710907e+01 3.799500822841768866e+01 6.428538347932027364e+01 2.976239502381643831e+01 5.077244601824295955e+01 4.229984957484106900e+01 4.435601805929566410e+01 2.683384312330677801e+01 3.610404248306237207e+01 5.311553693063974890e+01 3.021730726465065331e+01 4.116453246952977452e+01 3.672310984516508370e+01 3.264138359903431308e+01 3.115708325887947083e+01 3.373894701960523435e+01 4.586720350260656431e+01 5.750109094835284651e+01 3.479086498607026101e+01 3.848022126712202606e+01 4.899224198092462501e+01 5.062146173175673169e+01 4.087028559133384675e+01 5.194373731496947499e+01 4.262504348541346388e+01 4.574137354398698818e+01 4.040995318800322167e+01 3.450401907495059817e+01 4.791651893383057370e+01 4.882775403916915735e+01 3.339003854656372994e+01 3.569381900319345391e+01 5.724512384198726522e+01 4.046157229014342960e+01 3.480661793172015450e+01 4.150878696351625763e+01 4.516493260578599234e+01 1.867499719621688925e+01 5.753341696054587118e+01 5.428557551687548965e+01 4.184362852801682209e+01 5.154763527025812664e+01 3.902259811061636441e+01 4.138488786360235139e+01 4.495229207879130229e+01 4.699895604321994824e+01
